transaction_id,customer_id,date,product_id,quantity,amount,channel
T0034350,C003569,2024-08-19,P000013,2,87.53,Online
T0009589,C000971,2024-08-19,P000029,2,36.1,Store
T0020677,C002126,2024-08-19,P000092,2,305.54,Online
T0009174,C000925,2024-08-19,P000053,1,7.93,Online
T0020787,C002137,2024-08-19,P000169,1,260.91,Store
T0008195,C000832,2024-08-19,P000142,1,11.32,Online
T0037534,C003926,2024-08-19,P000046,2,525.25,Store
T0019693,C002013,2024-08-19,P000026,3,132.67,Online
T0034564,C003592,2024-08-19,P000065,2,145.29,Store
T0020322,C002085,2024-08-19,P000183,2,690.93,Store
T0031423,C003257,2024-08-19,P000088,1,118.64,Online
T0030489,C003164,2024-08-19,P000146,1,67.17,Online
T0029621,C003068,2024-08-19,P000104,3,57.34,Online
T0026497,C002752,2024-08-19,P000137,2,567.56,Store
T0038705,C004045,2024-08-19,P000034,1,113.14,Store
T0033354,C003457,2024-08-19,P000179,3,94.81,App
T0000520,C000054,2024-08-19,P000082,1,176.37,Online
T0020148,C002063,2024-08-19,P000108,2,30.82,Store
T0036592,C003803,2024-08-20,P000121,3,112.47,Store
T0018162,C001864,2024-08-20,P000023,2,30.56,Online
T0027258,C002836,2024-08-20,P000043,1,37.21,Online
T0036669,C003811,2024-08-20,P000009,3,72.22,App
T0032202,C003333,2024-08-20,P000028,2,83.3,Online
T0042909,C004472,2024-08-20,P000029,1,17.91,App
T0019692,C002013,2024-08-20,P000016,1,293.83,Online
T0017588,C001799,2024-08-20,P000056,4,220.29,Store
T0002782,C000288,2024-08-20,P000053,3,23.02,Online
T0043269,C004507,2024-08-20,P000085,2,477.82,Store
T0035028,C003645,2024-08-20,P000076,1,41.57,App
T0003064,C000318,2024-08-20,P000133,3,41.96,Online
T0025644,C002664,2024-08-20,P000069,1,49.45,Store
T0024989,C002588,2024-08-20,P000079,1,126.32,Online
T0002539,C000260,2024-08-20,P000015,1,112.14,Store
T0022404,C002318,2024-08-20,P000008,1,54.13,Online
T0019211,C001962,2024-08-20,P000164,2,30.94,App
T0033639,C003488,2024-08-20,P000021,3,866.94,Store
T0028011,C002912,2024-08-20,P000010,3,118.32,App
T0047156,C004939,2024-08-20,P000012,2,107.57,Online
T0019208,C001962,2024-08-20,P000071,3,202.67,Online
T0035668,C003710,2024-08-20,P000067,2,156.68,Online
T0028692,C002971,2024-08-20,P000078,3,696.22,Store
T0044166,C004602,2024-08-20,P000054,1,156.79,Online
T0024478,C002533,2024-08-20,P000193,2,131.56,Online
T0047061,C004929,2024-08-20,P000095,1,238.98,App
T0022171,C002292,2024-08-20,P000119,3,828.98,Online
T0039217,C004096,2024-08-20,P000174,2,121.25,Online
T0017756,C001816,2024-08-20,P000063,1,319.91,Online
T0010385,C001069,2024-08-20,P000083,1,218.56,Online
T0008297,C000848,2024-08-20,P000052,1,44.14,Store
T0047645,C004989,2024-08-20,P000156,1,92.83,Online
T0005295,C000536,2024-08-20,P000084,3,119.26,App
T0023207,C002401,2024-08-20,P000171,3,372.63,App
T0008791,C000892,2024-08-20,P000078,1,225.62,Online
T0006894,C000699,2024-08-20,P000154,2,66.99,Store
T0033234,C003439,2024-08-20,P000109,2,696.25,Online
T0036548,C003798,2024-08-20,P000068,1,54.94,Store
T0044714,C004667,2024-08-20,P000024,2,547.59,Online
T0004523,C000456,2024-08-20,P000181,2,44.35,Store
T0033353,C003457,2024-08-20,P000093,2,34.9,Online
T0045588,C004760,2024-08-20,P000051,2,258.03,Online
T0023133,C002392,2024-08-20,P000142,1,11.05,Online
T0030862,C003202,2024-08-20,P000030,1,15.61,Store
T0005666,C000573,2024-08-20,P000116,3,40.16,Online
T0012236,C001260,2024-08-20,P000186,5,153.23,Online
T0037309,C003898,2024-08-20,P000147,4,1225.87,Store
T0037485,C003921,2024-08-20,P000062,4,269.57,App
T0023498,C002432,2024-08-20,P000031,1,47.72,Online
T0009301,C000940,2024-08-20,P000074,1,59.53,Store
T0006321,C000642,2024-08-20,P000114,1,62.92,App
T0031469,C003259,2024-08-20,P000050,2,104.71,Online
T0007947,C000805,2024-08-20,P000187,1,166.22,Online
T0001247,C000129,2024-08-20,P000044,3,1099.87,Store
T0038706,C004045,2024-08-20,P000080,2,86.29,Online
T0002182,C000229,2024-08-20,P000162,2,618.18,Online
T0014560,C001501,2024-08-20,P000041,1,161.12,Store
T0009005,C000912,2024-08-20,P000094,1,31.04,App
T0025308,C002626,2024-08-20,P000074,2,132.05,App
T0034152,C003548,2024-08-20,P000016,1,259.77,Online
T0045038,C004696,2024-08-20,P000031,1,43.4,Store
T0020807,C002140,2024-08-20,P000040,3,147.89,Store
T0028157,C002922,2024-08-20,P000165,1,206.62,Online
T0018804,C001925,2024-08-20,P000184,1,271.88,Online
T0031493,C003263,2024-08-20,P000077,3,618.99,Online
T0006438,C000653,2024-08-20,P000178,3,58.72,Online
T0044307,C004619,2024-08-20,P000084,3,113.32,App
T0026363,C002740,2024-08-20,P000047,2,57.49,Online
T0039430,C004112,2024-08-20,P000068,2,108.1,Store
T0010152,C001037,2024-08-20,P000121,4,164.49,Online
T0040175,C004189,2024-08-20,P000192,4,75.2,Online
T0033708,C003497,2024-08-20,P000175,1,47.95,App
T0033797,C003508,2024-08-20,P000046,1,277.28,App
T0023101,C002390,2024-08-20,P000011,2,68.12,Store
T0024822,C002568,2024-08-20,P000142,1,10.0,Store
T0014106,C001456,2024-08-20,P000176,2,224.3,Store
T0030523,C003168,2024-08-20,P000001,1,296.65,Store
T0025122,C002602,2024-08-20,P000033,1,255.67,Store
T0034862,C003623,2024-08-20,P000066,1,300.14,Online
T0011120,C001146,2024-08-21,P000143,1,28.52,Store
T0016316,C001676,2024-08-21,P000148,1,153.98,Online
T0015901,C001636,2024-08-21,P000094,1,30.89,Online
T0016430,C001689,2024-08-21,P000062,2,141.07,Store
T0005808,C000587,2024-08-21,P000165,2,438.7,App
T0012588,C001292,2024-08-21,P000200,2,88.67,Store
T0000885,C000088,2024-08-21,P000172,1,60.88,Online
T0000762,C000076,2024-08-21,P000106,4,308.3,Store
T0024555,C002539,2024-08-21,P000134,1,37.25,Online
T0022528,C002330,2024-08-21,P000171,2,288.62,App
T0028092,C002918,2024-08-21,P000172,1,53.27,Online
T0004508,C000454,2024-08-21,P000112,2,414.28,Online
T0014803,C001525,2024-08-21,P000157,1,21.53,Store
T0002234,C000233,2024-08-21,P000106,1,79.71,Store
T0002025,C000214,2024-08-21,P000142,1,11.07,Online
T0027565,C002867,2024-08-21,P000011,4,136.77,Online
T0004214,C000427,2024-08-21,P000119,2,587.06,Online
T0000610,C000060,2024-08-21,P000045,2,304.04,Online
T0016513,C001697,2024-08-21,P000090,3,139.11,Online
T0005960,C000605,2024-08-21,P000145,2,536.82,Store
T0005554,C000560,2024-08-21,P000080,1,42.38,Store
T0032486,C003360,2024-08-21,P000035,1,49.99,Online
T0000521,C000054,2024-08-21,P000081,2,30.74,Online
T0003383,C000347,2024-08-21,P000017,1,57.16,App
T0003939,C000402,2024-08-21,P000169,1,245.95,Online
T0018163,C001864,2024-08-21,P000059,4,111.73,Online
T0018094,C001857,2024-08-21,P000135,2,42.79,App
T0034565,C003592,2024-08-21,P000184,1,289.76,Online
T0031150,C003228,2024-08-21,P000070,2,96.12,Store
T0018736,C001920,2024-08-21,P000143,4,110.44,Store
T0039206,C004093,2024-08-21,P000181,2,45.06,Store
T0011348,C001168,2024-08-21,P000158,4,65.52,Online
T0036838,C003832,2024-08-21,P000046,3,833.5,Online
T0045853,C004784,2024-08-21,P000038,3,187.59,Online
T0016688,C001712,2024-08-21,P000093,2,39.72,App
T0007286,C000737,2024-08-21,P000064,1,96.64,Online
T0018146,C001862,2024-08-21,P000165,1,224.19,Online
T0004916,C000496,2024-08-21,P000014,1,157.35,Store
T0001985,C000211,2024-08-21,P000176,1,115.5,App
T0046390,C004849,2024-08-21,P000199,3,236.97,App
T0009050,C000914,2024-08-21,P000149,4,199.9,Online
T0029605,C003066,2024-08-21,P000060,3,112.59,App
T0005676,C000574,2024-08-21,P000192,1,19.33,Online
T0010858,C001122,2024-08-21,P000070,1,47.63,Online
T0007575,C000766,2024-08-21,P000136,1,61.26,Online
T0010485,C001081,2024-08-21,P000048,3,41.93,Online
T0019447,C001985,2024-08-21,P000073,1,50.83,Store
T0046741,C004886,2024-08-21,P000095,1,215.42,Store
T0039429,C004112,2024-08-21,P000102,1,18.9,Online
T0041451,C004316,2024-08-21,P000099,2,48.63,Online
T0020761,C002134,2024-08-21,P000112,4,737.69,App
T0016781,C001719,2024-08-21,P000069,2,86.76,Online
T0016713,C001713,2024-08-22,P000018,3,138.63,App
T0006269,C000638,2024-08-22,P000152,3,530.94,Online
T0011629,C001197,2024-08-22,P000075,1,21.23,Online
T0023346,C002418,2024-08-22,P000154,3,109.2,Store
T0018622,C001905,2024-08-22,P000166,1,66.79,Online
T0033134,C003427,2024-08-22,P000101,2,45.23,Online
T0034799,C003618,2024-08-22,P000056,1,47.11,Online
T0014134,C001458,2024-08-22,P000090,3,136.32,Online
T0019293,C001972,2024-08-22,P000077,1,200.13,Store
T0013012,C001340,2024-08-22,P000007,1,19.51,Online
T0026984,C002806,2024-08-22,P000182,1,219.71,Online
T0013003,C001339,2024-08-22,P000067,1,73.78,Online
T0047130,C004937,2024-08-22,P000065,1,71.67,Store
T0035528,C003695,2024-08-22,P000001,1,349.81,Online
T0002883,C000299,2024-08-22,P000132,3,100.46,App
T0022984,C002375,2024-08-22,P000170,1,69.98,Online
T0010295,C001055,2024-08-22,P000064,2,202.64,App
T0034632,C003599,2024-08-22,P000004,2,98.24,App
T0025180,C002609,2024-08-22,P000086,2,92.61,Online
T0021334,C002193,2024-08-22,P000167,1,245.29,Online
T0012643,C001297,2024-08-22,P000063,2,595.48,App
T0031760,C003291,2024-08-22,P000042,1,87.88,Online
T0019350,C001975,2024-08-22,P000008,5,232.81,App
T0044471,C004636,2024-08-22,P000196,1,119.52,Online
T0020613,C002120,2024-08-22,P000182,1,205.81,Online
T0040156,C004186,2024-08-22,P000068,1,53.6,App
T0013598,C001404,2024-08-22,P000189,2,110.65,Store
T0031206,C003234,2024-08-22,P000012,2,121.2,Online
T0042125,C004389,2024-08-22,P000152,2,323.7,Store
T0029862,C003096,2024-08-22,P000043,2,79.86,Online
T0001564,C000162,2024-08-22,P000162,2,556.45,Online
T0030859,C003202,2024-08-22,P000034,3,318.64,Store
T0024329,C002518,2024-08-22,P000141,2,729.61,Online
T0030860,C003202,2024-08-22,P000068,4,221.09,Online
T0012160,C001254,2024-08-22,P000025,2,529.4,Online
T0042351,C004413,2024-08-22,P000155,2,45.46,Online
T0004003,C000407,2024-08-22,P000025,4,1002.02,App
T0029946,C003110,2024-08-22,P000037,4,54.22,Online
T0007410,C000750,2024-08-22,P000002,1,49.09,App
T0015983,C001641,2024-08-22,P000168,2,67.44,Online
T0037248,C003895,2024-08-22,P000047,3,79.81,Store
T0031532,C003267,2024-08-22,P000035,3,149.35,Online
T0046887,C004905,2024-08-22,P000180,1,32.48,Online
T0001395,C000145,2024-08-22,P000050,2,109.85,Store
T0016346,C001678,2024-08-22,P000140,1,67.3,Online
T0024653,C002547,2024-08-22,P000143,1,26.15,Store
T0018940,C001935,2024-08-22,P000018,1,43.89,Online
T0022683,C002346,2024-08-22,P000023,2,28.98,Online
T0027743,C002891,2024-08-22,P000133,1,14.32,App
T0028875,C002990,2024-08-22,P000038,3,160.35,Online
T0000805,C000082,2024-08-22,P000083,2,457.54,Online
T0031715,C003286,2024-08-22,P000073,2,101.78,Online
T0029159,C003023,2024-08-22,P000195,2,461.08,Online
T0047698,C004993,2024-08-22,P000003,1,119.61,App
T0000213,C000024,2024-08-22,P000186,2,56.77,App
T0037771,C003950,2024-08-22,P000101,3,73.63,Store
T0009551,C000968,2024-08-22,P000177,4,289.41,App
T0009254,C000935,2024-08-22,P000097,2,151.28,Online
T0006600,C000671,2024-08-22,P000083,2,488.52,Online
T0040102,C004182,2024-08-22,P000056,2,104.79,Store
T0035809,C003725,2024-08-23,P000090,3,130.93,App
T0007869,C000795,2024-08-23,P000100,1,23.12,Store
T0044980,C004691,2024-08-23,P000050,1,57.64,Online
T0043987,C004584,2024-08-23,P000099,2,48.31,App
T0002361,C000245,2024-08-23,P000026,4,202.16,Online
T0007906,C000800,2024-08-23,P000135,3,69.57,Store
T0022720,C002348,2024-08-23,P000147,3,842.88,Online
T0013318,C001372,2024-08-23,P000178,2,37.26,Online
T0012471,C001279,2024-08-23,P000018,2,90.33,App
T0045391,C004737,2024-08-23,P000102,3,54.41,Store
T0032656,C003379,2024-08-23,P000072,1,260.74,Online
T0039955,C004168,2024-08-23,P000065,1,66.93,Store
T0004491,C000453,2024-08-23,P000045,2,327.23,App
T0037556,C003927,2024-08-23,P000158,2,37.37,Store
T0045324,C004728,2024-08-23,P000117,3,183.72,App
T0038487,C004024,2024-08-23,P000016,1,257.5,Online
T0025516,C002648,2024-08-23,P000032,2,40.29,Online
T0033682,C003494,2024-08-23,P000086,2,92.95,App
T0018202,C001867,2024-08-23,P000011,2,78.17,Store
T0021095,C002173,2024-08-23,P000080,3,120.24,Online
T0043833,C004568,2024-08-23,P000021,1,250.8,App
T0014270,C001471,2024-08-23,P000119,2,641.94,Online
T0042538,C004432,2024-08-23,P000089,3,556.85,Store
T0010575,C001093,2024-08-23,P000106,1,71.73,Online
T0021640,C002223,2024-08-23,P000061,2,339.71,Store
T0010545,C001089,2024-08-23,P000154,2,77.64,App
T0030001,C003116,2024-08-23,P000135,2,41.46,Online
T0037099,C003875,2024-08-23,P000068,1,60.06,Online
T0041966,C004375,2024-08-23,P000133,2,27.25,App
T0002046,C000216,2024-08-23,P000167,1,265.39,App
T0046655,C004879,2024-08-23,P000182,1,200.55,Store
T0043683,C004555,2024-08-23,P000118,1,54.32,Store
T0034479,C003585,2024-08-23,P000199,2,175.25,Online
T0017714,C001810,2024-08-23,P000015,1,117.4,Online
T0034222,C003557,2024-08-23,P000166,1,67.01,Online
T0001710,C000177,2024-08-23,P000188,2,614.94,Store
T0033211,C003436,2024-08-23,P000186,2,54.14,Online
T0020458,C002102,2024-08-23,P000159,1,145.22,Online
T0027022,C002811,2024-08-23,P000073,3,154.96,App
T0032740,C003390,2024-08-23,P000164,2,29.65,Online
T0037905,C003967,2024-08-23,P000128,2,103.5,Store
T0026332,C002739,2024-08-23,P000081,1,17.14,Store
T0037207,C003891,2024-08-23,P000049,2,387.28,App
T0013743,C001417,2024-08-23,P000181,1,20.86,Online
T0031119,C003224,2024-08-23,P000136,1,61.75,Store
T0003085,C000320,2024-08-23,P000169,1,254.58,Online
T0009561,C000969,2024-08-23,P000069,1,50.61,Online
T0032008,C003315,2024-08-23,P000117,2,115.67,Store
T0000516,C000053,2024-08-23,P000102,1,20.2,Online
T0020893,C002151,2024-08-23,P000159,1,170.72,Online
T0014034,C001449,2024-08-23,P000072,1,258.47,Online
T0032147,C003326,2024-08-23,P000037,1,13.05,Online
T0008011,C000813,2024-08-23,P000140,3,229.61,Store
T0036103,C003755,2024-08-23,P000185,5,543.87,App
T0014027,C001448,2024-08-23,P000078,2,520.41,Online
T0030218,C003138,2024-08-23,P000076,1,42.67,Online
T0018497,C001896,2024-08-23,P000117,1,60.71,Online
T0006199,C000628,2024-08-23,P000151,1,86.82,Online
T0010841,C001119,2024-08-23,P000185,3,314.32,Store
T0032562,C003371,2024-08-23,P000196,4,492.0,Store
T0009990,C001018,2024-08-23,P000192,1,19.71,Online
T0016687,C001712,2024-08-23,P000112,1,173.84,Store
T0028352,C002937,2024-08-23,P000005,3,215.25,Store
T0030786,C003198,2024-08-23,P000109,2,689.25,App
T0009389,C000948,2024-08-23,P000122,1,44.02,Online
T0029302,C003033,2024-08-23,P000005,2,136.54,Online
T0034351,C003569,2024-08-23,P000166,2,141.72,App
T0022116,C002283,2024-08-23,P000043,1,38.38,App
T0032700,C003385,2024-08-24,P000188,2,661.16,Online
T0036964,C003849,2024-08-24,P000178,2,42.49,Store
T0046135,C004813,2024-08-24,P000170,3,220.57,Online
T0002133,C000222,2024-08-24,P000184,2,646.35,Store
T0007884,C000797,2024-08-24,P000115,2,97.12,Online
T0020491,C002108,2024-08-24,P000036,1,124.03,Online
T0024129,C002499,2024-08-24,P000159,2,297.53,App
T0029709,C003079,2024-08-24,P000154,2,67.13,Online
T0034022,C003532,2024-08-24,P000097,2,151.06,Online
T0003854,C000396,2024-08-24,P000069,4,182.93,Online
T0047244,C004949,2024-08-24,P000149,3,142.32,Online
T0018499,C001896,2024-08-24,P000155,4,93.68,Store
T0009275,C000936,2024-08-24,P000066,2,557.17,Online
T0017754,C001816,2024-08-24,P000103,3,428.03,Online
T0008054,C000818,2024-08-24,P000004,2,99.75,Store
T0017251,C001765,2024-08-24,P000042,1,83.61,App
T0014255,C001470,2024-08-24,P000010,2,73.79,App
T0029708,C003079,2024-08-24,P000185,1,105.48,App
T0029863,C003096,2024-08-24,P000192,3,55.91,App
T0039990,C004170,2024-08-24,P000014,2,290.78,Store
T0044687,C004664,2024-08-24,P000136,2,129.79,Online
T0017954,C001836,2024-08-24,P000147,4,1082.2,App
T0047697,C004993,2024-08-24,P000139,2,156.74,Store
T0024972,C002587,2024-08-24,P000015,2,226.94,Online
T0026999,C002807,2024-08-24,P000194,3,52.25,App
T0019028,C001943,2024-08-24,P000087,1,60.38,Store
T0037177,C003884,2024-08-24,P000156,2,196.59,Store
T0017705,C001809,2024-08-24,P000099,4,110.34,Store
T0041450,C004316,2024-08-24,P000055,4,143.42,Online
T0026780,C002785,2024-08-24,P000072,1,262.73,Store
T0042472,C004422,2024-08-24,P000156,1,92.18,Online
T0001933,C000205,2024-08-24,P000044,1,346.88,Store
T0020080,C002053,2024-08-24,P000099,1,23.76,Online
T0020676,C002126,2024-08-24,P000058,2,16.72,Store
T0030863,C003202,2024-08-24,P000083,3,784.04,Store
T0047131,C004937,2024-08-24,P000030,3,45.64,Online
T0012890,C001325,2024-08-24,P000041,1,165.09,Store
T0038268,C004002,2024-08-24,P000167,1,257.3,Online
T0038451,C004022,2024-08-24,P000139,1,85.4,Online
T0019730,C002016,2024-08-24,P000110,2,49.98,Online
T0021525,C002211,2024-08-24,P000151,2,146.45,Online
T0024599,C002543,2024-08-24,P000048,1,16.64,Store
T0012929,C001330,2024-08-24,P000144,3,147.5,Online
T0037238,C003894,2024-08-24,P000031,1,44.78,App
T0017218,C001761,2024-08-24,P000159,1,172.91,App
T0046246,C004830,2024-08-24,P000098,2,132.27,Online
T0002024,C000214,2024-08-24,P000108,3,46.51,Online
T0046137,C004813,2024-08-24,P000194,1,18.68,Online
T0013927,C001437,2024-08-24,P000012,2,122.86,Online
T0008890,C000903,2024-08-24,P000092,2,323.12,Online
T0019807,C002026,2024-08-24,P000056,1,55.33,Store
T0025336,C002628,2024-08-24,P000009,1,22.88,Online
T0018280,C001871,2024-08-24,P000002,5,235.18,Online
T0010450,C001076,2024-08-24,P000028,1,38.67,Online
T0021699,C002232,2024-08-24,P000017,2,137.24,App
T0030570,C003174,2024-08-24,P000010,4,170.99,Store
T0047744,C004998,2024-08-24,P000158,1,16.93,App
T0017622,C001803,2024-08-24,P000014,3,459.95,App
T0026807,C002787,2024-08-24,P000178,3,62.14,Store
T0033196,C003434,2024-08-24,P000066,3,803.34,Online
T0015129,C001557,2024-08-25,P000034,2,240.28,App
T0002696,C000278,2024-08-25,P000126,4,184.82,Online
T0016377,C001682,2024-08-25,P000080,3,128.92,Online
T0029578,C003062,2024-08-25,P000084,1,40.26,Online
T0012734,C001307,2024-08-25,P000042,1,84.65,Online
T0039234,C004097,2024-08-25,P000128,1,48.56,Online
T0032798,C003399,2024-08-25,P000096,2,159.49,Online
T0040391,C004207,2024-08-25,P000076,1,38.45,Online
T0009147,C000921,2024-08-25,P000016,2,509.44,App
T0026594,C002765,2024-08-25,P000028,4,164.53,App
T0007006,C000707,2024-08-25,P000181,3,69.16,Online
T0011694,C001204,2024-08-25,P000099,2,52.05,Online
T0015292,C001575,2024-08-25,P000169,1,241.61,App
T0012448,C001277,2024-08-25,P000038,1,60.62,Store
T0010523,C001087,2024-08-25,P000049,1,169.64,Online
T0003905,C000400,2024-08-25,P000139,3,244.84,Online
T0028864,C002988,2024-08-25,P000117,3,171.6,Online
T0027890,C002904,2024-08-25,P000179,2,59.92,Online
T0020000,C002043,2024-08-25,P000162,1,282.63,Online
T0002576,C000263,2024-08-25,P000105,3,119.88,Online
T0015420,C001590,2024-08-25,P000072,2,497.39,Store
T0004863,C000491,2024-08-25,P000026,1,51.09,Store
T0017803,C001820,2024-08-25,P000190,2,270.72,Online
T0020827,C002142,2024-08-25,P000054,1,161.88,Online
T0017621,C001803,2024-08-25,P000021,2,519.44,App
T0043989,C004584,2024-08-25,P000071,2,141.42,Online
T0013486,C001391,2024-08-25,P000133,2,25.43,Online
T0017904,C001831,2024-08-25,P000087,2,101.16,Online
T0042908,C004472,2024-08-25,P000074,3,186.03,Online
T0003442,C000353,2024-08-25,P000115,5,218.78,Online
T0037889,C003965,2024-08-25,P000155,1,22.94,Store
T0031980,C003312,2024-08-25,P000116,4,51.92,Online
T0015841,C001631,2024-08-25,P000012,2,108.57,Store
T0010096,C001031,2024-08-25,P000060,2,73.04,Online
T0007768,C000785,2024-08-25,P000061,3,479.26,Online
T0038774,C004049,2024-08-25,P000084,1,36.75,Online
T0006711,C000681,2024-08-25,P000197,1,67.82,Online
T0039078,C004079,2024-08-25,P000051,1,140.5,Online
T0005392,C000545,2024-08-25,P000195,1,226.85,Online
T0005524,C000557,2024-08-25,P000030,3,47.73,App
T0022145,C002287,2024-08-25,P000117,2,116.05,Online
T0012690,C001301,2024-08-25,P000155,2,47.66,Online
T0039560,C004127,2024-08-25,P000001,2,614.35,Online
T0010262,C001051,2024-08-25,P000057,2,125.85,Store
T0038074,C003985,2024-08-25,P000021,2,508.92,Online
T0036547,C003798,2024-08-25,P000002,2,94.16,App
T0023295,C002410,2024-08-25,P000089,2,406.68,App
T0040676,C004236,2024-08-25,P000099,4,105.7,Online
T0042445,C004420,2024-08-25,P000064,1,109.88,Store
T0044732,C004668,2024-08-25,P000043,1,38.6,App
T0006930,C000701,2024-08-25,P000091,2,215.52,Online
T0041654,C004340,2024-08-25,P000077,4,709.17,Online
T0030362,C003152,2024-08-25,P000162,1,303.53,Store
T0041111,C004279,2024-08-25,P000119,2,553.86,Online
T0022577,C002336,2024-08-25,P000051,1,128.05,Online
T0015463,C001593,2024-08-25,P000009,2,50.13,Store
T0022269,C002303,2024-08-25,P000190,1,143.68,Online
T0010904,C001127,2024-08-26,P000116,1,12.88,App
T0018436,C001891,2024-08-26,P000123,1,68.29,Store
T0031418,C003256,2024-08-26,P000127,2,81.55,Online
T0026058,C002709,2024-08-26,P000132,2,70.7,Online
T0030188,C003136,2024-08-26,P000042,4,318.13,App
T0039265,C004100,2024-08-26,P000179,1,31.84,App
T0009795,C000996,2024-08-26,P000039,3,84.5,Online
T0009831,C000999,2024-08-26,P000040,1,53.25,Online
T0008477,C000866,2024-08-26,P000097,1,90.04,App
T0013600,C001404,2024-08-26,P000116,1,15.23,App
T0007084,C000715,2024-08-26,P000176,2,241.41,Store
