customer_id,signup_date,gender,age,region,plan,tenure_days,is_active,last_activity_date,churned
C003086,2023-01-25,Female,35,East,Basic,918,1,2025-06-27,0
C003087,2024-09-25,Female,39,East,Standard,309,0,2025-01-18,1
C003088,2023-06-13,Female,31,East,Basic,779,1,2025-06-13,0
C003089,2024-09-04,Male,52,North,Premium,330,1,2025-07-11,0
C003090,2023-07-02,Female,30,East,Basic,760,0,2025-04-24,1
C003091,2023-10-03,Female,39,South,Premium,667,1,2025-05-28,0
C003092,2024-12-14,Male,28,West,Basic,229,0,2025-04-06,1
C003093,2023-03-19,Female,30,West,Basic,865,0,2025-04-08,1
C003094,2025-02-18,Female,36,East,Premium,163,1,2025-07-14,0
C003095,2024-09-05,Female,28,East,Basic,329,1,2025-07-31,0
C003096,2023-03-08,Male,37,North,Basic,876,0,2025-04-24,1
C003097,2024-07-14,Unknown,41,North,Basic,382,0,2025-01-05,1
C003098,2024-09-14,Female,47,West,Premium,320,0,2025-04-06,1
C003099,2024-07-31,Male,26,South,Standard,365,1,2025-07-20,0
C003100,2024-05-24,Male,38,South,Premium,433,1,2025-07-18,0
C003101,2024-08-24,Male,36,West,Standard,341,1,2025-06-01,0
C003102,2025-02-09,Unknown,18,East,Basic,172,1,2025-07-21,0
C003103,2023-06-26,Female,25,North,Basic,766,0,2025-03-26,1
C003104,2023-08-28,Male,41,North,Basic,703,1,2025-05-25,0
C003105,2023-09-09,Male,23,North,Standard,691,1,2025-06-06,0
C003106,2024-12-17,Male,36,East,Standard,226,1,2025-07-01,0
C003107,2023-08-05,Female,18,South,Basic,726,0,2024-06-06,1
C003108,2024-04-25,Male,35,West,Basic,462,1,2025-06-25,0
C003109,2023-10-20,Unknown,18,East,Basic,650,1,2025-06-16,0
C003110,2024-05-04,Female,30,North,Basic,453,1,2025-07-24,0
C003111,2023-11-11,Female,32,North,Basic,628,0,2025-01-10,1
C003112,2023-11-28,Male,38,South,Basic,611,1,2025-06-21,0
C003113,2023-11-29,Male,34,West,Basic,610,0,2024-11-01,1
C003114,2023-01-19,Female,24,North,Premium,924,1,2025-07-19,0
C003115,2024-05-26,Male,24,West,Basic,431,0,2025-01-01,1
C003116,2024-08-08,Male,20,South,Premium,357,1,2025-07-03,0
C003117,2023-06-05,Female,39,North,Basic,787,0,2025-03-22,1
C003118,2024-10-19,Male,38,West,Standard,285,1,2025-07-14,0
C003119,2025-03-28,Male,43,North,Basic,125,0,2025-04-24,1
C003120,2023-02-02,Male,31,East,Standard,910,1,2025-07-16,0
C003121,2023-09-21,Male,19,North,Basic,679,0,2025-04-25,1
C003122,2023-10-15,Unknown,33,West,Basic,655,0,2025-04-11,1
C003123,2024-07-03,Male,37,West,Premium,393,1,2025-07-14,0
C003124,2024-04-29,Male,25,West,Standard,458,1,2025-07-26,0
C003125,2025-03-11,Female,26,North,Basic,142,1,2025-07-31,0
C003126,2023-03-16,Male,41,North,Basic,868,0,2025-03-20,1
C003127,2025-01-31,Male,38,South,Basic,181,1,2025-06-11,0
C003128,2024-06-30,Male,48,North,Standard,396,0,2025-04-20,1
C003129,2024-03-05,Male,54,East,Standard,513,1,2025-07-17,0
C003130,2023-11-22,Male,21,South,Basic,617,1,2025-06-23,0
C003131,2023-03-14,Male,32,North,Basic,870,0,2025-03-05,1
C003132,2024-07-14,Female,38,East,Standard,382,0,2024-12-05,1
C003133,2024-04-03,Male,40,West,Basic,484,1,2025-05-21,0
C003134,2023-12-14,Female,47,West,Standard,595,1,2025-06-16,0
C003135,2023-03-17,Female,44,South,Standard,867,1,2025-06-05,0
C003136,2023-04-05,Female,48,South,Standard,848,1,2025-07-05,0
C003137,2023-09-07,Male,37,North,Basic,693,1,2025-06-18,0
C003138,2023-04-20,Male,30,North,Premium,833,1,2025-07-02,0
C003139,2023-10-09,Female,56,South,Basic,661,0,2025-04-11,1
C003140,2023-02-28,Female,38,West,Standard,884,1,2025-06-22,0
C003141,2023-07-12,Female,34,North,Premium,750,1,2025-07-26,0
C003142,2025-02-04,Male,26,North,Standard,177,1,2025-06-19,0
C003143,2024-10-09,Female,38,North,Standard,295,1,2025-07-18,0
C003144,2023-09-01,Male,47,North,Basic,699,1,2025-05-30,0
C003145,2023-12-17,Male,31,North,Premium,592,1,2025-07-14,0
C003146,2023-07-20,Male,35,South,Basic,742,1,2025-05-25,0
C003147,2023-05-27,Male,39,South,Standard,796,0,2025-04-13,1
C003148,2023-12-08,Female,41,North,Basic,601,0,2025-03-05,1
C003149,2023-12-28,Female,34,North,Basic,581,0,2024-09-28,1
C003150,2023-09-03,Female,33,East,Basic,697,0,2024-11-27,1
C003151,2024-09-07,Female,31,South,Basic,327,1,2025-06-30,0
C003152,2024-04-21,Female,25,North,Premium,466,1,2025-06-17,0
C003153,2024-10-09,Female,29,West,Premium,295,1,2025-07-19,0
C003154,2024-01-07,Male,29,South,Standard,571,1,2025-07-19,0
C003155,2023-05-26,Female,21,East,Basic,797,0,2025-03-16,1
C003156,2024-11-18,Male,46,West,Basic,255,0,2025-04-04,1
C003157,2023-03-10,Male,40,South,Standard,874,0,2025-03-14,1
C003158,2023-06-26,Male,38,West,Basic,766,1,2025-06-24,0
C003159,2024-10-23,Male,50,West,Standard,281,1,2025-07-29,0
C003160,2023-05-08,Female,44,North,Basic,815,1,2025-07-29,0
C003161,2023-06-04,Female,29,West,Standard,788,1,2025-07-30,0
C003162,2024-06-28,Male,48,North,Premium,398,1,2025-07-11,0
C003163,2023-05-16,Unknown,46,North,Standard,807,0,2025-04-22,1
C003164,2024-05-14,Female,25,West,Premium,443,1,2025-07-21,0
C003165,2024-05-11,Female,46,West,Standard,446,1,2025-05-31,0
C003166,2025-03-15,Female,32,East,Standard,138,0,2025-03-29,1
C003167,2023-01-11,Male,46,North,Basic,932,0,2024-12-31,1
C003168,2023-11-29,Female,33,South,Basic,610,1,2025-05-05,0
C003169,2024-09-08,Female,31,East,Premium,326,1,2025-07-25,0
C003170,2024-08-23,Unknown,32,South,Standard,342,0,2024-11-01,1
C003171,2023-04-26,Female,27,West,Standard,827,1,2025-07-15,0
C003172,2025-01-22,Female,22,South,Standard,190,1,2025-07-13,0
C003173,2023-12-26,Female,18,North,Basic,583,1,2025-05-11,0
C003174,2024-02-10,Male,26,North,Premium,537,1,2025-05-31,0
C003175,2025-01-21,Male,63,South,Basic,191,1,2025-05-12,0
C003176,2025-02-06,Male,41,East,Premium,175,1,2025-07-18,0
C003177,2024-07-19,Male,55,North,Basic,377,1,2025-06-19,0
C003178,2024-11-26,Male,33,East,Basic,247,1,2025-07-21,0
C003179,2023-01-11,Female,32,North,Basic,932,0,2024-12-31,1
C003180,2024-12-09,Female,54,South,Premium,234,1,2025-07-09,0
C003181,2025-01-24,Unknown,40,East,Premium,188,1,2025-07-12,0
C003182,2023-04-30,Female,27,North,Premium,823,1,2025-06-29,0
C003183,2024-08-24,Female,43,East,Basic,341,1,2025-05-31,0
C003184,2024-02-26,Female,49,West,Basic,521,1,2025-07-09,0
C003185,2023-07-24,Female,22,East,Standard,738,1,2025-07-03,0
C003186,2023-02-08,Female,41,South,Basic,904,0,2025-03-15,1
C003187,2024-08-28,Male,23,West,Standard,337,1,2025-06-16,0
C003188,2023-08-18,Male,48,West,Standard,713,1,2025-05-09,0
C003189,2024-12-11,Male,39,North,Basic,232,1,2025-07-23,0
C003190,2023-09-14,Female,43,East,Standard,686,0,2025-03-24,1
C003191,2024-06-21,Female,34,North,Premium,405,1,2025-07-28,0
C003192,2024-11-29,Female,19,North,Premium,244,1,2025-07-16,0
C003193,2023-07-15,Male,32,South,Standard,747,1,2025-07-17,0
C003194,2024-06-16,Female,46,West,Standard,410,1,2025-07-26,0
C003195,2023-09-05,Female,56,East,Standard,695,1,2025-07-29,0
C003196,2024-12-14,Male,39,North,Basic,229,1,2025-05-30,0
C003197,2024-10-16,Female,30,North,Basic,288,0,2025-04-25,1
C003198,2024-08-10,Female,42,West,Basic,355,1,2025-06-25,0
C003199,2024-01-10,Unknown,45,South,Basic,568,0,2025-04-26,1
C003200,2023-08-24,Female,38,South,Basic,707,0,2025-03-02,1
C003201,2023-02-24,Male,37,West,Premium,888,0,2025-03-08,1
C003202,2023-04-22,Male,39,East,Standard,831,1,2025-05-15,0
C003203,2024-08-29,Male,37,North,Basic,336,1,2025-06-14,0
C003204,2023-03-01,Female,39,South,Basic,883,1,2025-07-12,0
C003205,2023-05-03,Male,55,West,Standard,820,0,2024-10-16,1
C003206,2023-02-21,Female,18,West,Basic,891,1,2025-07-06,0
C003207,2023-08-03,Female,34,North,Basic,728,1,2025-06-30,0
C003208,2024-04-17,Unknown,27,North,Premium,470,1,2025-07-24,0
C003209,2025-03-19,Male,48,North,Standard,134,1,2025-06-16,0
C003210,2024-02-14,Female,35,East,Standard,533,1,2025-07-10,0
C003211,2023-09-30,Female,42,East,Standard,670,1,2025-07-19,0
C003212,2025-01-21,Unknown,51,South,Basic,191,1,2025-07-07,0
C003213,2023-02-10,Male,26,East,Standard,902,1,2025-06-28,0
C003214,2023-11-07,Male,31,East,Standard,632,1,2025-07-13,0
C003215,2025-01-06,Female,50,East,Standard,206,0,2025-04-09,1
C003216,2024-09-04,Male,25,West,Basic,330,1,2025-06-29,0
C003217,2024-04-25,Male,32,South,Premium,462,1,2025-07-14,0
C003218,2023-01-27,Male,20,South,Basic,916,1,2025-06-05,0
C003219,2023-02-18,Female,50,East,Standard,894,1,2025-07-12,0
C003220,2023-02-09,Female,31,West,Standard,903,1,2025-06-20,0
C003221,2023-07-07,Male,40,North,Standard,755,1,2025-06-06,0
C003222,2023-08-13,Male,43,West,Standard,718,1,2025-07-25,0
C003223,2024-01-22,Female,28,North,Basic,556,1,2025-05-02,0
C003224,2024-08-16,Female,18,North,Basic,349,0,2024-08-23,1
C003225,2023-05-23,Male,34,North,Basic,800,0,2025-03-28,1
C003226,2024-10-02,Male,34,West,Basic,302,1,2025-07-10,0
C003227,2025-01-22,Female,36,South,Basic,190,1,2025-05-04,0
C003228,2023-03-04,Unknown,36,North,Standard,880,1,2025-07-12,0
C003229,2025-02-07,Unknown,32,West,Basic,174,1,2025-06-15,0
C003230,2024-07-03,Female,31,East,Basic,393,1,2025-07-17,0
C003231,2024-02-12,Male,39,West,Standard,535,1,2025-06-29,0
C003232,2024-11-23,Female,28,North,Premium,250,1,2025-06-08,0
C003233,2024-03-03,Male,36,North,Standard,515,1,2025-06-28,0
C003234,2023-12-18,Female,31,South,Premium,591,1,2025-07-03,0
C003235,2024-09-22,Male,39,West,Standard,312,1,2025-07-09,0
C003236,2023-04-13,Female,48,East,Basic,840,1,2025-07-08,0
C003237,2025-02-18,Female,48,East,Standard,163,0,2025-03-30,1
C003238,2024-12-26,Male,49,East,Basic,217,1,2025-05-19,0
C003239,2024-10-27,Female,33,North,Basic,277,1,2025-05-28,0
C003240,2023-11-27,Male,34,East,Basic,612,1,2025-07-19,0
C003241,2023-06-08,Male,24,South,Basic,784,1,2025-05-19,0
C003242,2023-05-04,Male,33,North,Standard,819,1,2025-07-08,0
C003243,2023-10-25,Male,33,North,Standard,645,1,2025-06-11,0
C003244,2024-12-26,Male,30,West,Basic,217,0,2025-02-06,1
C003245,2024-11-25,Female,30,West,Premium,248,1,2025-07-24,0
C003246,2024-07-06,Male,20,South,Standard,390,1,2025-06-30,0
C003247,2024-08-13,Male,23,North,Standard,352,1,2025-06-21,0
C003248,2024-04-22,Male,37,North,Premium,465,1,2025-07-30,0
C003249,2023-01-13,Female,37,West,Basic,930,1,2025-05-18,0
C003250,2024-11-30,Female,41,East,Standard,243,1,2025-07-29,0
C003251,2024-12-22,Female,34,West,Basic,221,1,2025-07-20,0
C003252,2023-01-17,Female,37,West,Standard,926,0,2025-01-08,1
C003253,2024-01-30,Female,49,South,Premium,548,1,2025-07-25,0
C003254,2023-03-12,Female,36,North,Standard,872,1,2025-07-29,0
C003255,2023-12-07,Female,30,South,Basic,602,0,2025-01-27,1
C003256,2023-03-16,Male,25,North,Basic,868,1,2025-06-14,0
C003257,2023-09-05,Female,44,North,Basic,695,1,2025-05-30,0
C003258,2023-01-08,Female,19,North,Standard,935,1,2025-06-29,0
C003259,2023-04-30,Female,28,East,Basic,823,1,2025-07-20,0
C003260,2023-02-25,Female,41,South,Basic,887,0,2024-05-09,1
C003261,2023-10-23,Female,18,South,Standard,647,0,2025-03-06,1
C003262,2023-09-18,Female,30,East,Basic,682,1,2025-05-29,0
C003263,2024-07-21,Male,38,North,Premium,375,1,2025-06-16,0
C003264,2024-09-03,Male,33,East,Basic,331,1,2025-06-16,0
C003265,2023-02-18,Male,27,East,Basic,894,0,2025-04-21,1
C003266,2024-09-27,Female,31,North,Basic,307,1,2025-06-20,0
C003267,2023-10-02,Female,45,East,Premium,668,1,2025-05-22,0
C003268,2023-10-18,Female,55,South,Standard,652,1,2025-06-14,0
C003269,2024-12-12,Female,38,North,Basic,231,0,2025-02-24,1
C003270,2024-06-26,Female,18,North,Standard,400,0,2025-04-27,1
C003271,2024-09-24,Female,42,West,Standard,310,1,2025-06-06,0
C003272,2023-05-14,Female,33,North,Basic,809,0,2025-04-14,1
C003273,2025-02-11,Female,26,South,Standard,170,0,2025-03-05,1
C003274,2023-04-18,Female,28,West,Basic,835,1,2025-07-10,0
C003275,2023-12-22,Male,29,South,Basic,587,0,2024-10-12,1
C003276,2023-02-03,Female,22,North,Standard,909,1,2025-06-03,0
C003277,2023-09-23,Male,36,West,Basic,677,1,2025-05-10,0
C003278,2024-08-25,Male,55,South,Premium,340,1,2025-05-23,0
C003279,2023-11-25,Female,26,East,Basic,614,1,2025-06-17,0
C003280,2024-07-08,Female,54,East,Standard,388,1,2025-07-28,0
C003281,2023-01-02,Unknown,39,West,Basic,941,1,2025-07-06,0
C003282,2023-12-11,Male,36,West,Premium,598,0,2025-01-11,1
C003283,2023-01-21,Female,33,West,Basic,922,0,2025-03-15,1
C003284,2023-11-21,Male,28,East,Premium,618,1,2025-07-05,0
C003285,2023-04-05,Male,39,West,Basic,848,1,2025-07-06,0
C003286,2024-01-14,Male,42,West,Standard,564,1,2025-07-14,0
C003287,2023-12-02,Male,18,West,Standard,607,0,2025-02-15,1
C003288,2023-01-28,Male,62,West,Basic,915,0,2025-04-15,1
C003289,2025-01-05,Male,18,North,Basic,207,1,2025-06-11,0
C003290,2023-02-19,Male,31,East,Premium,893,1,2025-05-06,0
C003291,2024-06-14,Female,18,North,Basic,412,1,2025-06-25,0
C003292,2023-01-02,Male,34,South,Standard,941,1,2025-07-16,0
C003293,2024-10-04,Female,32,North,Basic,300,1,2025-07-15,0
C003294,2023-03-08,Female,31,West,Premium,876,1,2025-07-11,0
C003295,2024-08-17,Female,40,South,Standard,348,1,2025-07-04,0
C003296,2023-08-04,Female,34,East,Basic,727,1,2025-06-12,0
C003297,2023-04-09,Female,42,East,Basic,844,1,2025-05-14,0
C003298,2024-09-19,Female,24,North,Basic,315,1,2025-06-24,0
C003299,2023-09-16,Male,37,East,Basic,684,0,2025-03-08,1
C003300,2023-05-01,Female,30,East,Basic,822,1,2025-06-19,0
C003301,2024-09-25,Female,33,West,Premium,309,1,2025-06-04,0
C003302,2024-09-05,Male,39,North,Premium,329,1,2025-06-14,0
C003303,2023-01-28,Male,31,South,Basic,915,1,2025-07-15,0
C003304,2023-03-26,Male,35,East,Standard,858,1,2025-06-18,0
C003305,2024-07-09,Female,25,North,Basic,387,1,2025-07-23,0
C003306,2024-05-20,Male,47,North,Basic,437,1,2025-07-15,0
C003307,2023-08-18,Female,44,North,Basic,713,1,2025-07-16,0
C003308,2024-06-01,Male,37,East,Standard,425,1,2025-07-08,0
C003309,2023-07-23,Female,34,South,Premium,739,1,2025-07-23,0
C003310,2023-08-28,Male,35,East,Basic,703,1,2025-07-10,0
C003311,2023-08-10,Male,47,West,Basic,721,1,2025-06-04,0
C003312,2023-04-30,Female,43,West,Basic,823,1,2025-05-15,0
C003313,2023-04-26,Male,47,South,Premium,827,0,2025-04-17,1
C003314,2023-01-03,Male,33,South,Basic,940,1,2025-06-23,0
C003315,2024-08-09,Male,41,North,Standard,356,1,2025-07-13,0
C003316,2024-09-25,Female,48,North,Premium,309,1,2025-07-29,0
C003317,2023-11-15,Female,27,South,Basic,624,1,2025-06-12,0
C003318,2024-08-18,Female,27,South,Standard,347,1,2025-07-06,0
C003319,2023-03-31,Female,39,East,Basic,853,0,2025-03-07,1
C003320,2024-02-05,Male,24,West,Premium,542,1,2025-06-13,0
C003321,2024-03-25,Female,18,West,Basic,493,0,2025-03-27,1
C003322,2023-10-10,Female,48,North,Premium,660,1,2025-06-20,0
C003323,2023-02-15,Male,50,East,Premium,897,1,2025-05-26,0
C003324,2024-11-20,Male,25,North,Standard,253,1,2025-07-08,0
C003325,2023-07-20,Male,22,East,Standard,742,1,2025-05-21,0
C003326,2024-03-13,Female,30,North,Standard,505,1,2025-07-03,0
C003327,2023-01-24,Male,49,West,Basic,919,1,2025-06-26,0
C003328,2023-02-28,Female,32,West,Basic,884,0,2025-02-13,1
C003329,2023-01-23,Male,37,North,Basic,920,0,2025-04-05,1
C003330,2025-01-29,Male,40,West,Standard,183,1,2025-06-08,0
C003331,2025-03-17,Male,38,East,Premium,136,1,2025-07-03,0
C003332,2024-12-01,Male,51,South,Premium,242,1,2025-05-03,0
C003333,2024-06-08,Male,29,East,Standard,418,0,2025-03-27,1
C003334,2024-09-23,Male,35,East,Standard,311,1,2025-07-03,0
C003335,2024-04-10,Male,39,West,Premium,477,1,2025-06-13,0
C003336,2024-02-03,Male,36,East,Premium,544,1,2025-07-28,0
C003337,2025-03-05,Male,24,East,Standard,148,1,2025-06-27,0
C003338,2023-11-14,Unknown,22,West,Basic,625,1,2025-06-02,0
C003339,2024-04-22,Female,22,West,Standard,465,1,2025-06-04,0
C003340,2024-04-02,Female,44,South,Standard,485,1,2025-07-17,0
C003341,2024-08-11,Male,28,North,Standard,354,0,2025-01-04,1
C003342,2025-01-22,Male,41,East,Premium,190,1,2025-07-17,0
C003343,2024-04-23,Male,37,West,Premium,464,1,2025-07-28,0
C003344,2023-04-13,Female,27,North,Basic,840,0,2025-04-26,1
C003345,2024-10-30,Female,27,South,Basic,274,0,2025-01-13,1
C003346,2025-01-07,Male,38,North,Basic,205,1,2025-06-29,0
C003347,2024-01-30,Female,37,West,Basic,548,1,2025-06-15,0
C003348,2023-06-02,Female,41,West,Basic,790,1,2025-06-21,0
C003349,2024-04-05,Male,32,South,Premium,482,1,2025-07-24,0
C003350,2024-01-04,Male,28,South,Basic,574,0,2025-02-09,1
C003351,2023-12-27,Female,38,West,Standard,582,1,2025-06-25,0
C003352,2023-04-12,Female,51,North,Basic,841,1,2025-07-22,0
C003353,2025-03-02,Male,18,West,Standard,151,1,2025-07-13,0
C003354,2024-05-01,Male,29,South,Premium,456,1,2025-07-04,0
C003355,2023-06-30,Female,42,East,Standard,762,0,2025-04-13,1
C003356,2023-06-11,Male,39,South,Basic,781,1,2025-07-26,0
C003357,2023-01-28,Female,43,East,Premium,915,1,2025-07-19,0
C003358,2023-02-21,Female,32,West,Basic,891,0,2025-02-21,1
C003359,2024-06-10,Male,20,West,Standard,416,1,2025-07-20,0
C003360,2023-06-08,Male,53,West,Basic,784,1,2025-07-15,0
C003361,2024-08-25,Female,47,North,Standard,340,1,2025-07-23,0
C003362,2023-07-15,Male,36,South,Basic,747,1,2025-07-29,0
C003363,2024-11-06,Male,28,South,Standard,267,1,2025-07-18,0
C003364,2025-01-26,Female,32,West,Standard,186,1,2025-05-13,0
C003365,2024-06-15,Male,39,South,Basic,411,0,2025-04-10,1
C003366,2024-06-28,Male,34,West,Premium,398,1,2025-07-22,0
C003367,2023-07-17,Male,36,West,Basic,745,0,2024-12-27,1
C003368,2023-10-01,Female,53,East,Premium,669,1,2025-07-24,0
C003369,2024-12-31,Male,46,West,Basic,212,0,2025-02-21,1
C003370,2023-05-26,Unknown,25,West,Standard,797,1,2025-05-25,0
C003371,2024-08-14,Female,37,West,Standard,351,1,2025-07-22,0
C003372,2023-08-25,Male,31,East,Basic,706,0,2025-03-21,1
C003373,2023-12-29,Male,39,West,Basic,580,1,2025-05-03,0
C003374,2025-03-04,Male,36,North,Standard,149,1,2025-07-06,0
C003375,2023-09-30,Female,66,East,Premium,670,1,2025-07-28,0
C003376,2023-05-25,Female,41,North,Premium,798,1,2025-07-20,0
C003377,2023-11-19,Female,35,North,Basic,620,1,2025-06-19,0
C003378,2023-09-29,Male,55,West,Basic,671,0,2024-12-01,1
C003379,2023-06-17,Female,39,East,Standard,775,1,2025-06-25,0
C003380,2024-03-08,Male,21,North,Standard,510,1,2025-07-02,0
C003381,2023-12-03,Female,35,South,Premium,606,1,2025-07-20,0
C003382,2024-12-12,Female,43,West,Basic,231,1,2025-05-23,0
C003383,2025-01-18,Male,41,West,Basic,194,1,2025-07-15,0
C003384,2025-03-18,Male,47,North,Standard,135,1,2025-07-12,0
C003385,2024-06-18,Female,38,West,Basic,408,1,2025-06-02,0
C003386,2023-10-23,Female,37,South,Standard,647,1,2025-07-28,0
C003387,2024-06-03,Male,22,East,Basic,423,0,2025-02-28,1
C003388,2024-12-22,Male,52,East,Standard,221,1,2025-07-30,0
C003389,2024-09-24,Female,33,West,Standard,310,1,2025-07-19,0
C003390,2023-08-21,Male,27,West,Basic,710,1,2025-06-30,0
C003391,2024-10-26,Male,63,South,Basic,278,1,2025-06-02,0
C003392,2024-02-09,Male,53,East,Premium,538,1,2025-07-23,0
C003393,2024-11-14,Male,32,South,Premium,259,1,2025-07-21,0
C003394,2024-07-23,Female,18,South,Premium,373,0,2025-02-11,1
C003395,2024-04-26,Unknown,29,East,Premium,461,1,2025-07-22,0
C003396,2024-12-07,Female,52,South,Basic,236,1,2025-07-27,0
C003397,2024-09-08,Male,38,South,Basic,326,1,2025-06-17,0
C003398,2024-04-05,Female,23,North,Basic,482,1,2025-07-21,0
C003399,2024-07-15,Female,44,East,Premium,381,1,2025-06-19,0
C003400,2023-01-19,Male,34,East,Standard,924,1,2025-05-30,0
C003401,2023-11-01,Female,30,South,Standard,638,1,2025-07-26,0
C003402,2023-03-01,Male,31,West,Premium,883,1,2025-06-21,0
C003403,2024-03-23,Unknown,50,North,Standard,495,1,2025-07-04,0
C003404,2024-05-22,Male,42,East,Basic,435,1,2025-06-20,0
C003405,2023-07-04,Female,22,East,Basic,758,1,2025-07-13,0
C003406,2023-09-09,Male,40,North,Basic,691,1,2025-07-18,0
C003407,2023-11-08,Male,38,North,Basic,631,0,2025-02-22,1
C003408,2024-10-05,Male,32,West,Basic,299,1,2025-05-23,0
C003409,2023-07-24,Female,33,East,Standard,738,1,2025-07-04,0
C003410,2023-06-27,Female,28,South,Basic,765,1,2025-05-30,0
C003411,2023-03-14,Female,30,South,Standard,870,1,2025-07-18,0
C003412,2023-12-13,Female,39,West,Standard,596,0,2025-03-07,1
C003413,2024-10-17,Female,34,South,Premium,287,1,2025-06-17,0
C003414,2023-12-12,Male,42,West,Standard,597,1,2025-06-02,0
C003415,2023-07-31,Male,29,South,Premium,731,1,2025-07-28,0
C003416,2023-12-19,Female,44,East,Basic,590,0,2024-07-26,1
C003417,2023-05-31,Female,50,North,Basic,792,1,2025-05-10,0
C003418,2023-10-04,Female,36,West,Standard,666,1,2025-05-26,0
C003419,2023-09-09,Male,42,East,Basic,691,0,2025-04-20,1
C003420,2023-12-31,Male,42,East,Standard,578,1,2025-06-06,0
C003421,2024-04-11,Female,31,North,Basic,476,1,2025-06-09,0
C003422,2023-08-27,Female,42,South,Standard,704,1,2025-07-03,0
C003423,2023-03-22,Male,18,North,Premium,862,1,2025-07-27,0
C003424,2023-10-13,Female,18,South,Basic,657,1,2025-07-16,0
C003425,2024-09-16,Female,33,West,Premium,318,0,2025-03-24,1
C003426,2023-03-14,Male,43,East,Basic,870,1,2025-06-06,0
C003427,2023-10-30,Female,36,North,Basic,640,1,2025-06-30,0
C003428,2023-05-03,Female,44,West,Standard,820,1,2025-06-23,0
C003429,2023-11-22,Female,24,West,Premium,617,1,2025-07-13,0
C003430,2024-03-27,Female,45,South,Standard,491,1,2025-07-17,0
C003431,2023-08-18,Female,53,East,Standard,713,0,2025-04-30,1
C003432,2024-03-12,Male,30,West,Basic,506,0,2025-04-17,1
C003433,2025-02-16,Male,44,East,Basic,165,1,2025-05-13,0
C003434,2023-11-10,Male,37,East,Basic,629,1,2025-05-24,0
C003435,2023-09-12,Male,41,East,Basic,688,1,2025-06-06,0
C003436,2024-04-17,Male,53,North,Premium,470,1,2025-07-14,0
C003437,2025-01-22,Male,40,West,Premium,190,1,2025-05-06,0
